Employer_Category2,Monthly_Income,Contacted,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,Approved,Age,Gender_Female,Gender_Male,City_Category_A,City_Category_B,City_Category_C,City_Category_Other,Employer_Category1_A,Employer_Category1_B,Employer_Category1_C,Employer_Category1_Other,Primary_Bank_Type_G,Primary_Bank_Type_Other,Primary_Bank_Type_P,Source_S122,Source_S133,Source_S134,Source_S143,Source_S_others,Source_Category_A,Source_Category_B,Source_Category_C,Source_Category_D,Source_Category_E,Source_Category_F,Source_Category_G,EMI,Net_EMI
1.0,8200.0,1.0,0.0,100000.0,4,13.966,1.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2730.9424095009704,2730.9424095009704
4.0,3000.0,1.0,0.0,50000.0,3,14.194,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1713.5964704972268,1713.5964704972268
4.0,15000.0,1.0,0.0,120000.0,5,12.99,1.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2730.0,2730.0
4.0,9500.0,1.0,0.0,20000.0,1,13.5,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1791.0,1791.0
4.0,1200.0,0.0,0.0,14600.0,3,30.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,595.8592275864597,595.8592275864597
4.0,2000.0,1.0,200.0,20000.0,3,23.63000000000001,0.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,780.7769039895468,980.7769039895468
4.0,8800.0,1.0,2350.0,70000.0,5,14.948000000000002,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1663.3850356477967,4013.385035647797
4.0,10000.0,1.0,0.0,60000.0,1,14.72,0.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5407.574494339663,5407.574494339663
4.0,2500.0,1.0,300.0,20000.0,5,15.24,0.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,478.32189221946885,778.3218922194689
4.0,2580.0,1.0,0.0,10000.0,2,31.0,0.0,49.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,564.0,564.0
2.8,201.7,0.0,0.0,42200.0,4,25.25,0.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1405.1214367343366,1405.1214367343366
4.0,2500.0,1.0,0.0,36400.0,4,15.75,0.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.9315852774,1026.9315852774
1.0,3000.0,1.0,0.0,49000.0,5,13.0,0.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1115.0,1115.0
4.0,1290.0,0.0,0.0,14400.0,3,34.5,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,624.1948050057356,624.1948050057356
4.0,1818.3,1.0,0.0,42000.0,5,18.4,0.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1076.0,1076.0
4.0,4800.0,1.0,1044.5,50000.0,5,16.75,1.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1236.0,2280.5
4.0,9000.0,0.0,3600.0,47000.0,5,14.35,1.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1168.0662413912246,4768.066241391225
4.0,4000.0,0.0,0.0,54800.0,5,17.45,0.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1411.3270772921771,1411.3270772921771
4.0,2970.0,1.0,0.0,48000.0,5,14.49,1.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1129.0,1129.0
4.0,2500.0,1.0,0.0,32000.0,4,18.82,0.0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,923.2898601879144,923.2898601879144
4.0,1850.0,1.0,200.0,34000.0,5,20.0,0.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,901.0,1101.0
4.0,1500.0,0.0,0.0,22600.0,4,20.0,0.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,687.7261889711923,687.7261889711923
4.0,1200.0,0.0,0.0,15400.0,3,33.4,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,636.1928876204662,636.1928876204662
4.0,2300.0,1.0,0.0,39000.0,4,16.75,1.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1120.0,1120.0
4.0,6800.0,1.0,0.0,30000.0,5,15.27,1.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,717.9567375894599,717.9567375894599
4.0,5000.0,1.0,0.0,30000.0,3,15.169999999999998,1.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1042.4590828252637,1042.4590828252637
4.0,4350.0,1.0,900.0,30000.0,3,14.436000000000002,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.6931870857943,1931.6931870857943
4.0,2000.0,1.0,0.0,30000.0,4,20.0,0.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,913.0,913.0
4.0,2300.0,1.0,400.0,10000.0,3,16.75,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,355.0,755.0
4.0,4800.0,1.0,0.0,10000.0,5,15.25,1.0,51.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,239.0,239.0
4.0,2900.0,0.0,650.0,27000.0,5,16.5,0.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,681.678576717262,1331.6785767172619
4.0,1700.0,1.0,0.0,15000.0,2,20.0,0.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,763.0,763.0
4.0,3000.0,1.0,0.0,54000.0,4,13.99,0.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1475.0,1475.0
4.0,2200.0,1.0,0.0,30000.0,4,20.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,913.0,913.0
4.0,2500.0,1.0,0.0,27800.0,3,21.23,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1167.1130228579952,1167.1130228579952
2.0,3600.0,1.0,0.0,52000.0,4,13.59,1.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1410.3051456996511,1410.3051456996511
4.0,2500.0,1.0,200.0,20000.0,2,15.75,1.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.0,1177.0
4.0,4000.0,1.0,0.0,64000.0,5,14.25,1.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1497.0,1497.0
4.0,2300.0,1.0,0.0,33000.0,5,24.0,0.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,949.0,949.0
4.0,3000.0,1.0,0.0,30000.0,2,17.546,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1491.1504593385835,1491.1504593385835
4.0,5200.0,1.0,0.0,93000.0,4,14.114,0.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2546.6838042523614,2546.6838042523614
1.0,1550.0,1.0,0.0,20000.0,3,19.85,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,741.7439693414508,741.7439693414508
4.0,54545.4,1.0,555.5,50000.0,1,14.84,1.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4509.141518084969,5064.641518084969
4.0,2800.0,0.0,0.0,37400.0,3,15.99,0.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1194.2585745122956,1194.2585745122956
4.0,2365.5,1.0,0.0,34000.0,5,20.0,1.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,901.0,901.0
4.0,6800.0,1.0,800.0,10000.0,2,15.25,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,486.0,1286.0
1.0,2800.0,1.0,0.0,54600.0,5,15.9,0.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1400.8180978650046,1400.8180978650046
4.0,3090.0,0.0,1626.1,42200.0,4,13.99,0.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1111.979174461445,2738.079174461445
4.0,100000.0,1.0,1000.0,100000.0,5,13.5,1.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2301.0,3301.0
4.0,5800.0,1.0,580.0,20000.0,4,13.99,1.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,546.0,1126.0
4.0,50000.0,0.0,0.0,140000.0,5,15.310000000000002,0.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3446.8501042791468,3446.8501042791468
4.0,850.0,0.0,0.0,39200.0,3,26.13000000000001,0.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1516.876645639284,1516.876645639284
4.0,5800.0,1.0,0.0,101000.0,5,14.095999999999998,1.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2355.123128456529,2355.123128456529
4.0,7000.0,0.0,0.0,94800.0,3,14.21,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2943.3146709223747,2943.3146709223747
2.0,2600.0,1.0,678.7,44000.0,5,17.05,0.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1094.6966112945263,1773.3966112945263
4.0,9800.0,0.0,4350.0,36800.0,4,15.0,0.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,988.5577317853296,5338.557731785329
4.0,1600.0,0.0,0.0,27800.0,5,21.04,0.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,790.1256332319632,790.1256332319632
2.0,4200.0,1.0,0.0,10000.0,1,13.5,0.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,896.0,896.0
4.0,3500.0,1.0,0.0,6000.0,5,15.364,1.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.88854929811282,143.88854929811282
4.0,2550.0,1.0,800.0,20000.0,5,14.85,1.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,474.0,1274.0
1.0,4800.0,0.0,1864.4,28600.0,4,16.119999999999994,0.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,842.854992034048,2707.254992034048
4.0,4526.2,1.0,1150.8,20000.0,4,15.5,1.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,562.0,1712.8
4.0,4000.0,1.0,0.0,70000.0,5,14.066,0.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1631.1737305955405,1631.1737305955405
4.0,15000.0,1.0,4100.0,112000.0,4,15.5,1.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3145.504196245853,7245.504196245853
4.0,5800.0,0.0,2400.0,35800.0,5,14.748,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,870.9171422086822,3270.917142208682
4.0,14200.0,1.0,4400.0,10000.0,1,13.5,1.0,46.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,896.0,5296.0
4.0,8000.0,1.0,0.0,144000.0,4,13.7,1.0,39.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3913.376456975376,3913.376456975376
3.0,5000.0,1.0,0.0,50000.0,5,15.25,1.0,42.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1196.0,1196.0
4.0,38000.0,1.0,0.0,150000.0,5,15.49,0.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3607.0,3607.0
3.0,2500.0,1.0,500.0,20000.0,4,18.15,1.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,589.0,1089.0
4.0,8000.0,0.0,0.0,66000.0,4,14.9,1.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1711.6791042815107,1711.6791042815107
4.0,5000.0,1.0,1947.1,10000.0,5,14.85,1.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237.0,2184.1
4.0,8500.0,1.0,500.0,100000.0,5,16.448,1.0,39.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2455.6734603363307,2955.6734603363307
4.0,18000.0,1.0,6000.0,100000.0,4,13.99,1.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2732.0,8732.0
3.0,10000.0,0.0,5300.0,45800.0,4,14.12,1.0,38.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1169.5379870043575,6469.537987004358
4.0,15700.0,1.0,5800.0,100000.0,5,13.75,1.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2314.0,8114.0
4.0,10100.0,1.0,0.0,150000.0,4,11.99,1.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3949.0,3949.0
4.0,4000.0,1.0,0.0,69000.0,4,14.85,1.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1915.0,1915.0
2.0,5000.0,1.0,0.0,90000.0,4,13.0,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2414.0,2414.0
4.0,4200.0,1.0,0.0,20000.0,3,14.85,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,692.0,692.0
4.0,1850.0,1.0,0.0,31000.0,4,24.75,0.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1023.5532044079393,1023.5532044079393
4.0,1000.0,0.0,500.0,10800.0,3,26.298,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,436.85495904291463,936.8549590429146
4.0,2580.0,0.0,1200.0,21000.0,4,17.6,0.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,634.8126125177729,1834.8126125177728
4.0,2300.0,1.0,402.4,20000.0,5,20.46,1.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,535.0096743636027,937.4096743636027
4.0,4711.6,1.0,0.0,60000.0,5,15.294,1.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1436.6719641178686,1436.6719641178686
4.0,3000.0,0.0,250.0,28800.0,4,16.194000000000006,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,766.1889321112152,1016.1889321112152
4.0,6000.0,0.0,2700.0,24400.0,4,15.898,1.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,645.3762923852959,3345.376292385296
4.0,1400.0,1.0,0.0,22000.0,4,31.5,0.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,811.4398189447197,811.4398189447197
4.0,6800.0,0.0,3700.0,58000.0,4,15.0,1.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1558.0529468355735,5258.0529468355735
4.0,3200.0,0.0,1250.6,29200.0,4,16.548000000000002,0.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,866.9114857137278,2117.511485713728
4.0,1456.9,0.0,0.0,21800.0,4,31.5,0.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,849.6468282127942,849.6468282127942
